Date,vs_ew,excess_1d,log_ret_1d,rf_1d,forecast_excess,invested,strategy_log_ret_gross,switch,strategy_log_ret_net,buy_hold_log_ret,cash_log_ret,strategy_log_ret_gross_growth,strategy_log_ret_net_growth,buy_hold_log_ret_growth,cash_log_ret_growth
2021-06-17,0.11804386791030097,-0.013214966126654765,-0.013211434948255869,3.531178398895635e-06,-0.0003184589678414656,0,3.531178398895635e-06,0.0,3.531178398895635e-06,-0.013211434948255869,3.531178398895635e-06,129.70429439141967,128.45224499250293,139.3270487993287,101.53783935111214
2021-06-18,0.11135680538302281,0.013901616647530474,0.013905201143734752,3.5844962042785713e-06,0.0004603721955882961,1,0.013905201143734752,1.0,0.013805201143734753,0.013905201143734752,3.5844962042785713e-06,131.5204564801992,130.2378510384602,141.2779518527562,101.5382033137642
2021-06-21,0.1199437570526786,0.0051074675469178574,0.005111429423335091,3.9618764172333335e-06,-0.0005458871786449843,0,3.9618764172333335e-06,1.0,-9.603812358276666e-05,0.005111429423335091,3.9618764172333335e-06,131.5209775490263,130.22534384022057,142.00193284532907,101.53860559637424
2021-06-22,0.12356324575994784,-0.001087593932789006,-0.0010838474815418405,3.7464512471654763e-06,-0.0009673290930204727,0,3.7464512471654763e-06,0.0,3.7464512471654763e-06,-0.0010838474815418405,3.7464512471654763e-06,131.5214702868797,130.22583172403634,141.84810778455147,101.53898600652242
2021-06-23,0.12195888609642189,0.005790513099701619,0.005794337776572367,3.824676870748016e-06,-0.0007776137864499814,0,3.824676870748016e-06,0.0,3.824676870748016e-06,0.005794337776572367,3.824676870748016e-06,131.52197331496706,130.2263297967154,142.67240946893588,101.53937436107634
2021-06-24,0.12106632228855718,0.0033211461004207317,0.0033250724723028176,3.9263718820861116e-06,-0.0006630389259859194,0,3.9263718820861116e-06,0.0,3.9263718820861116e-06,0.0033250724723028176,3.9263718820861116e-06,131.52248972015875,130.22684111471884,143.1475951458163,101.53977304320345
2021-06-25,0.12181153048103552,0.0023083877459701935,0.00231236635141237,3.978605442176588e-06,-0.0007456348081879734,0,3.978605442176588e-06,0.0,3.978605442176588e-06,0.00231236635141237,3.978605442176588e-06,131.52301299729308,130.22735923696828,143.47898783110026,101.54017703070073
2021-06-28,0.12927009276645424,0.000273150660718107,0.00027731138634168957,4.16072562358254e-06,-0.0016195970359650334,0,4.16072562358254e-06,0.0,4.16072562358254e-06,0.00027731138634168957,4.16072562358254e-06,131.5235602296018,130.22790107840598,143.51878170551882,101.54059951239603
2021-06-29,0.12985857045288712,0.0013232274270828647,0.001327232914611209,4.005487528344444e-06,-0.0016844183192709639,0,4.005487528344444e-06,0.0,4.005487528344444e-06,0.001327232914611209,4.005487528344444e-06,131.52408704663702,130.2284227056843,143.70939101996066,101.54100623281555
2021-06-30,0.1282172896955549,0.005204036208963041,0.005208054995811113,4.018786848072222e-06,-0.0014845904119730156,0,4.018786848072222e-06,0.0,4.018786848072222e-06,0.005208054995811113,4.018786848072222e-06,131.52461561497037,130.22894606700834,144.4597897947106,101.54141430529593
2021-07-01,0.1305498599300372,0.0074680621769423975,0.007472118231364166,4.056054421768651e-06,-0.0017428286441482175,0,4.056054421768651e-06,0.0,4.056054421768651e-06,0.007472118231364166,4.056054421768651e-06,131.525149087051,130.2294742837721,145.54325326627472,101.54182616363367
2021-07-02,0.13022204480490263,-0.002027946813151109,-0.0020239476634912454,3.999149659863889e-06,-0.0016817021232194886,0,3.999149659863889e-06,0.0,3.999149659863889e-06,-0.0020239476634912454,3.999149659863889e-06,131.525675076858,130.22999509197132,145.24897923696102,101.54223224540522
2021-07-06,0.131678704324039,0.0033492509071085964,0.0033533824363036076,4.131529195011111e-06,-0.0018516837636717437,0,4.131529195011111e-06,0.0,4.131529195011111e-06,0.0033533824363036076,4.131529195011111e-06,131.526218480147,130.23053314210958,145.7368722014709,101.5426517709689
2021-07-07,0.13227797830018082,-0.008602022570882268,-0.008597867216573877,4.1553543083896825e-06,-0.0019070231856427033,0,4.1553543083896825e-06,0.0,4.1553543083896825e-06,-0.008597867216573877,4.1553543083896825e-06,131.52676501932118,130.23107429724087,144.48921719764198,101.5430737175411
2021-07-08,0.13556684494154922,0.011210813719591331,0.011214829918570923,4.0161989795916665e-06,-0.0023080310756964147,0,4.0161989795916665e-06,0.0,4.0161989795916665e-06,0.011214829918570923,4.0161989795916665e-06,131.52729325804137,130.2315973321989,146.11875963496666,101.54348153554909
2021-07-09,0.13469755065496097,0.0034411758364676615,0.0034452147239393167,4.038887471655159e-06,-0.002162018630669338,0,4.038887471655159e-06,0.0,4.038887471655159e-06,0.0034452147239393167,4.038887471655159e-06,131.52782448305106,130.23212332402798,146.6230383124724,101.54389165907271
2021-07-12,0.1240682645407436,-0.0035268032632820422,-0.003523028967647122,3.774295634920238e-06,-0.0009291507583370391,0,3.774295634920238e-06,0.0,3.774295634920238e-06,-0.003523028967647122,3.774295634920238e-06,131.5283209088817,130.23261485949016,146.10738995656135,101.54427491646301
2021-07-13,0.1262691382660018,0.0011606070237454799,0.0011642922750682311,3.6852513227511907e-06,-0.0011850896348668243,0,3.6852513227511907e-06,0.0,3.6852513227511907e-06,0.0011642922750682311,3.6852513227511907e-06,131.52880562469346,130.2330948002907,146.27760073033485,101.54464913332602
2021-07-14,0.12008608987102118,-0.0032712469925520924,-0.003267568936996537,3.6780555555555556e-06,-0.0004741955025747077,0,3.6780555555555556e-06,0.0,3.6780555555555556e-06,-0.003267568936996537,3.6780555555555556e-06,131.5292893958374,130.23357380572943,145.8004086396182,101.54502262087375
2021-07-15,0.12381628389735655,-0.007571103214118744,-0.007567500391698108,3.6028224206349207e-06,-0.0009042405921718503,0,3.6028224206349207e-06,0.0,3.6028224206349207e-06,-0.007567500391698108,3.6028224206349207e-06,131.52976327336384,130.23404301501432,144.7012282596703,101.54538847021699
2021-07-16,0.1256512952484743,-0.016000271759841613,-0.015996800327963308,3.471431878306746e-06,-0.001125071237744234,0,3.471431878306746e-06,0.0,3.471431878306746e-06,-0.015996800327963308,3.471431878306746e-06,131.53021987076954,130.2344951144076,142.40488762410527,101.54574097872748
2021-07-19,0.11934851868804433,0.015045374914448956,0.015048847488145101,3.4725736961448412e-06,-0.0004221943382845435,0,3.4725736961448412e-06,0.0,3.4725736961448412e-06,0.015048847488145101,3.4725736961448412e-06,131.53067661994436,130.23494736407488,144.5641233141946,101.54609360440881
2021-07-20,0.12037126397907646,0.008204518724360012,0.008208068658883821,3.549934523809524e-06,-0.0005221776410738576,0,3.549934523809524e-06,0.0,3.549934523809524e-06,0.008208068658883821,3.549934523809524e-06,131.53114354606302,130.23540969043134,145.75559873060905,101.54645408703212
2021-07-21,0.12489261380365557,0.002011124785026414,0.0020146302382427882,3.5054532163742063e-06,-0.0010305046280035188,0,3.5054532163742063e-06,0.0,3.5054532163742063e-06,0.0020146302382427882,3.5054532163742063e-06,131.53160462314136,130.23586622536732,146.04953835761674,101.5468100540001
2021-07-22,0.12163316200054733,0.01009074895434621,0.010094319060166316,3.5701058201055554e-06,-0.0006519154243976519,0,3.5701058201055554e-06,0.0,3.5701058201055554e-06,0.010094319060166316,3.5701058201055554e-06,131.53207420572676,130.2363311820213,147.5312749756725,101.54717258750483
2021-07-23,0.12790326003871033,0.0023759840481886725,0.0023794199422129485,3.4358940242761907e-06,-0.001353394519549838,0,3.4358940242761907e-06,0.0,3.4358940242761907e-06,0.0023794199422129485,3.4358940242761907e-06,131.5325261367709,130.23677866102207,147.88273179931875,101.54752149342772
2021-07-26,0.1158940678480204,-0.004727461490109692,-0.004723618672649374,3.8428174603174604e-06,2.175926212267046e-05,1,-0.004723618672649374,1.0,-0.004823618672649375,-0.004723618672649374,3.8428174603174604e-06,130.9126817470438,129.61007879931844,147.1858373935349,101.54791172276614
2021-07-27,0.11865097284627091,-0.00019022762533616177,-0.0001863191743724431,3.908450963718651e-06,-0.00029698619431195797,0,3.908450963718651e-06,1.0,-9.609154903628135e-05,-0.0001863191743724431,3.908450963718651e-06,130.91319341384082,129.59762496443966,147.15841640443978,101.5483086185752
2021-07-28,0.11438197558599697,0.00419337732171102,0.004197385011620316,4.007689909296825e-06,0.00018964703066297155,1,0.004197385011620316,1.0,0.004097385011620316,0.004197385011620316,4.007689909296825e-06,131.46384132189286,130.12972569685965,147.77739507291665,101.54871559352247
2021-07-29,0.11370689643097645,-0.0054246731163202465,-0.005420682382193263,3.990734126984127e-06,0.00027018056021870657,1,-0.005420682382193263,0.0,-0.005420682382193263,-0.005420682382193263,3.990734126984127e-06,130.7531455615815,129.42624218828948,146.97850796379117,101.54912084825598
2021-07-30,0.11829851107072045,-0.001848483854461759,-0.0018445946098472469,3.889244614512302e-06,-0.00025820171299441134,0,3.889244614512302e-06,1.0,-9.611075538548771e-05,-0.0018445946098472469,3.889244614512302e-06,130.75365409353762,129.41380353213995,146.70764209590013,101.54951579839538
2021-08-02,0.12627384221087445,0.008166119208389784,0.008170019032652822,3.899824263038492e-06,-0.0011692229476556962,0,3.899824263038492e-06,0.0,3.899824263038492e-06,0.008170019032652822,3.899824263038492e-06,130.75416401080463,129.41430822421503,147.91115599533197,101.54991182443321
2021-08-03,0.12821657595403751,-0.004647083406797074,-0.00464320822964288,3.875177154194841e-06,-0.0013727421704691975,0,3.875177154194841e-06,0.0,3.875177154194841e-06,-0.00464320822964288,3.875177154194841e-06,130.75467070733558,129.4148097285574,147.2259656702595,101.55030534909399
2021-08-04,0.1244946498550343,0.005983628962443262,0.00598749943154757,3.870469104308334e-06,-0.0009564531127998922,0,3.870469104308334e-06,0.0,3.870469104308334e-06,0.00598749943154757,3.870469104308334e-06,130.75517679022818,129.41531062554944,148.11012536742479,101.55069839717403
2021-08-05,0.1317244398777004,0.0016698965840997856,0.0016738821949274498,3.985610827664286e-06,-0.0017644063981475788,0,3.985610827664286e-06,0.0,3.985610827664286e-06,0.0016738821949274498,3.985610827664286e-06,130.7556979305151,129.41582642564066,148.3582518785052,101.5511031395437
2021-08-06,0.1327797640946212,-0.0009443304802205448,-0.0009403678951865314,3.962585034013492e-06,-0.0018747039555045211,0,3.962585034013492e-06,0.0,3.962585034013492e-06,-0.0009403678951865314,3.962585034013492e-06,130.7562160621134,129.41633924787362,148.21880611688724,101.55150554522245
2021-08-09,0.12713076144044985,0.0009884296610786361,0.0009922089864754615,3.779325396825397e-06,-0.0012343525858906374,0,3.779325396825397e-06,0.0,3.779325396825397e-06,0.0009922089864754615,3.779325396825397e-06,130.75671023333538,129.41682835525557,148.36594313154404,101.5518893421317
2021-08-10,0.1317888625985886,0.002461220060095148,0.002464982197991973,3.7621378968249997e-06,-0.0017553518718643867,0,3.7621378968249997e-06,0.0,3.7621378968249997e-06,0.002464982197991973,3.7621378968249997e-06,130.75720215903556,129.41731524012587,148.732113656656,101.55227139506175
2021-08-11,0.12841888386957204,0.0029439802234269203,0.0029477387419454388,3.758518518518254e-06,-0.0013656555218968976,0,3.758518518518254e-06,0.0,3.758518518518254e-06,0.0029477387419454388,3.758518518518254e-06,130.75769361332485,129.41780165841593,149.17118388448426,101.55265308187167
2021-08-12,0.12648481248955995,0.0016023274207890897,0.001606033834479566,3.70641369047619e-06,-0.0011399875801415913,0,3.70641369047619e-06,0.0,3.70641369047619e-06,0.001606033834479566,3.70641369047619e-06,130.75817825632873,129.41828133521673,149.4109503379137,101.5530294787129
2021-08-13,0.13848222111791889,0.0026137958032952857,0.0026174309818667143,3.6351785714285714e-06,-0.002477723381514243,0,3.6351785714285714e-06,0.0,3.6351785714285714e-06,0.0026174309818667143,3.6351785714285714e-06,130.75865358652035,129.4187517946349,149.80253543828456,101.55339864278052
2021-08-16,0.12383990166659992,-0.0070893216161650105,-0.007085769790768185,3.551825396825397e-06,-0.0008276221949609641,0,3.551825396825397e-06,0.0,3.551825396825397e-06,-0.007085769790768185,3.551825396825397e-06,130.7591180192518,129.41921146826067,148.74482094428544,101.55375934336152
2021-08-17,0.12410169226243015,-0.010810112565382694,-0.010806639720144598,3.4728452380952383e-06,-0.0008661803096116829,0,3.4728452380952383e-06,0.0,3.4728452380952383e-06,-0.010806639720144598,3.4728452380952383e-06,130.75957212622066,129.4196609219334,147.14604351911632,101.55411202446348
